job_id,experiment_name,model_name,epoch,step,batch_size,num_workers,cpus_per_task,loss,top1,top5,data_time_sec,compute_time_sec,step_time_sec,samples_per_sec,torch_mem_allocated_mb,torch_mem_reserved_mb,torch_max_mem_allocated_mb,torch_max_mem_reserved_mb
1145,custom,resnet34,1,136,128,4,4,4.277633,6.25,17.96875,0.000209,0.068537,0.068746,1861.9258,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,137,128,4,4,4.148801,3.125,17.1875,0.000224,0.068726,0.06895,1856.4249,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,138,128,4,4,4.089052,3.125,19.53125,0.000427,0.068544,0.068971,1855.8542,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,139,128,4,4,4.161329,3.90625,17.96875,0.000323,0.068605,0.068929,1856.9922,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,140,128,4,4,4.209488,5.46875,17.1875,0.000505,0.068528,0.069034,1854.1718,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,141,128,4,4,4.108299,8.59375,24.21875,0.000241,0.068914,0.069154,1850.9308,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,142,128,4,4,4.217781,2.34375,14.84375,0.000266,0.068376,0.068642,1864.7446,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,143,128,4,4,4.3227,5.46875,15.625,0.000379,0.068576,0.068956,1856.2687,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,144,128,4,4,4.244252,3.125,18.75,0.000505,0.068643,0.069148,1851.1145,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,145,128,4,4,4.115069,8.59375,21.09375,0.000448,0.068954,0.069402,1844.3296,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,146,128,4,4,4.137698,7.8125,20.3125,0.00043,0.068433,0.068863,1858.7748,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,147,128,4,4,4.239224,2.34375,22.65625,0.000232,0.068505,0.068737,1862.1757,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,148,128,4,4,4.248587,2.34375,18.75,0.000298,0.0685,0.068798,1860.5289,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,149,128,4,4,4.017274,5.46875,23.4375,0.000405,0.068964,0.069369,1845.2125,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,150,128,4,4,4.186477,7.03125,19.53125,0.00045,0.06861,0.06906,1853.4715,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,151,128,4,4,4.245059,5.46875,14.0625,0.00016,0.068473,0.068633,1864.9896,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,152,128,4,4,4.19545,2.34375,14.84375,0.000612,0.068617,0.069229,1848.9432,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,153,128,4,4,4.154747,2.34375,17.1875,0.000831,0.069889,0.07072,1809.964,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,154,128,4,4,4.13045,4.6875,18.75,0.000437,0.068486,0.068923,1857.1446,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,155,128,4,4,4.213309,4.6875,17.1875,0.000401,0.069365,0.069766,1834.7097,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,156,128,4,4,4.244577,3.90625,14.0625,0.000217,0.068511,0.068728,1862.4213,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,157,128,4,4,4.040091,8.59375,28.125,0.000143,0.068867,0.06901,1854.8056,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,158,128,4,4,4.22747,5.46875,18.75,0.000753,0.068479,0.069232,1848.8556,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,159,128,4,4,4.208712,3.125,19.53125,0.001265,0.068838,0.070103,1825.8748,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,160,128,4,4,4.114142,5.46875,21.09375,0.000444,0.068703,0.069147,1851.1283,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,161,128,4,4,4.259895,5.46875,18.75,0.000146,0.068919,0.069065,1853.323,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,162,128,4,4,4.283136,3.125,19.53125,0.000137,0.06854,0.068677,1863.7893,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,163,128,4,4,4.038074,4.6875,20.3125,0.000137,0.068647,0.068784,1860.8986,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,164,128,4,4,4.019823,7.03125,30.46875,0.000152,0.068637,0.068789,1860.7551,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,165,128,4,4,4.138134,7.03125,23.4375,0.000192,0.069035,0.069227,1848.9907,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,166,128,4,4,4.213679,7.8125,18.75,0.000258,0.068606,0.068864,1858.7433,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,167,128,4,4,4.092089,5.46875,23.4375,0.000624,0.068682,0.069306,1846.8782,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,168,128,4,4,4.137561,3.90625,20.3125,0.000387,0.068688,0.069076,1853.0333,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,169,128,4,4,4.008753,5.46875,27.34375,0.00013,0.069086,0.069216,1849.2704,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,170,128,4,4,4.119856,7.8125,23.4375,0.000132,0.068593,0.068725,1862.4876,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,171,128,4,4,4.059296,6.25,25.0,0.000146,0.068683,0.068829,1859.6819,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,172,128,4,4,4.167852,5.46875,23.4375,0.000232,0.068552,0.068784,1860.9012,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,173,128,4,4,3.944946,5.46875,25.78125,0.000415,0.069202,0.069618,1838.6131,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,174,128,4,4,4.254694,7.8125,17.1875,0.000462,0.068618,0.06908,1852.9346,183.3657,1764.0,1287.0684,1764.0
1145,custom,resnet34,1,175,128,4,4,4.098511,1.5625,19.53125,0.000725,0.068872,0.069597,1839.1688,183.3657,1764.0,1287.0684,1764.0
