timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB], power.draw [W], temperature.gpu
2026/06/18 12:14:59.234, 0, Tesla V100-SXM2-32GB, 91 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 207.68 W, 58
2026/06/18 12:15:00.235, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 250.80 W, 58
2026/06/18 12:15:01.237, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 245.36 W, 58
2026/06/18 12:15:02.239, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 211.48 W, 58
2026/06/18 12:15:03.241, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 238.04 W, 58
2026/06/18 12:15:04.243, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 248.98 W, 58
2026/06/18 12:15:05.246, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 215.16 W, 58
2026/06/18 12:15:06.247, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 240.26 W, 58
2026/06/18 12:15:07.249, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 253.78 W, 58
2026/06/18 12:15:08.251, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 208.14 W, 59
2026/06/18 12:15:09.253, 0, Tesla V100-SXM2-32GB, 43 %, 27 %, 32768 MiB, 1736 MiB, 30759 MiB, 145.36 W, 56
2026/06/18 12:15:10.255, 0, Tesla V100-SXM2-32GB, 91 %, 65 %, 32768 MiB, 1736 MiB, 30759 MiB, 229.14 W, 57
2026/06/18 12:15:11.257, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 256.51 W, 58
2026/06/18 12:15:12.259, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 223.41 W, 58
2026/06/18 12:15:13.261, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 245.69 W, 58
2026/06/18 12:15:14.263, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 250.30 W, 58
2026/06/18 12:15:15.265, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 212.24 W, 58
2026/06/18 12:15:16.267, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 234.54 W, 59
2026/06/18 12:15:17.269, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 226.12 W, 59
2026/06/18 12:15:18.271, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 246.15 W, 59
2026/06/18 12:15:19.273, 0, Tesla V100-SXM2-32GB, 89 %, 64 %, 32768 MiB, 1736 MiB, 30759 MiB, 222.54 W, 57
2026/06/18 12:15:20.275, 0, Tesla V100-SXM2-32GB, 90 %, 65 %, 32768 MiB, 1736 MiB, 30759 MiB, 258.32 W, 59
2026/06/18 12:15:21.277, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 244.10 W, 59
2026/06/18 12:15:22.279, 0, Tesla V100-SXM2-32GB, 76 %, 55 %, 32768 MiB, 1736 MiB, 30759 MiB, 78.40 W, 57
2026/06/18 12:15:23.281, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 232.29 W, 59
2026/06/18 12:15:24.283, 0, Tesla V100-SXM2-32GB, 91 %, 65 %, 32768 MiB, 1736 MiB, 30759 MiB, 257.06 W, 59
2026/06/18 12:15:25.285, 0, Tesla V100-SXM2-32GB, 42 %, 27 %, 32768 MiB, 1736 MiB, 30759 MiB, 212.14 W, 57
2026/06/18 12:15:26.286, 0, Tesla V100-SXM2-32GB, 4 %, 0 %, 32768 MiB, 1736 MiB, 30759 MiB, 72.99 W, 54
2026/06/18 12:15:27.288, 0, Tesla V100-SXM2-32GB, 91 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 257.84 W, 58
2026/06/18 12:15:28.290, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 246.36 W, 59
2026/06/18 12:15:29.292, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 229.43 W, 59
2026/06/18 12:15:30.293, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 265.28 W, 59
2026/06/18 12:15:31.294, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 219.33 W, 59
2026/06/18 12:15:32.296, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 238.36 W, 59
2026/06/18 12:15:33.297, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 254.63 W, 59
2026/06/18 12:15:34.298, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 249.53 W, 60
2026/06/18 12:15:35.300, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 222.10 W, 59
2026/06/18 12:15:36.301, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 225.45 W, 60
2026/06/18 12:15:37.303, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 252.38 W, 60
2026/06/18 12:15:38.304, 0, Tesla V100-SXM2-32GB, 90 %, 64 %, 32768 MiB, 1736 MiB, 30759 MiB, 250.66 W, 60
2026/06/18 12:15:39.305, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 219.08 W, 60
2026/06/18 12:15:40.307, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 240.59 W, 60
2026/06/18 12:15:41.308, 0, Tesla V100-SXM2-32GB, 43 %, 27 %, 32768 MiB, 1736 MiB, 30759 MiB, 86.64 W, 58
2026/06/18 12:15:42.310, 0, Tesla V100-SXM2-32GB, 4 %, 0 %, 32768 MiB, 1736 MiB, 30759 MiB, 73.42 W, 55
2026/06/18 12:15:43.311, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 223.20 W, 59
2026/06/18 12:15:44.312, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 236.29 W, 60
2026/06/18 12:15:45.314, 0, Tesla V100-SXM2-32GB, 91 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 249.84 W, 60
2026/06/18 12:15:46.315, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 251.78 W, 60
2026/06/18 12:15:47.317, 0, Tesla V100-SXM2-32GB, 91 %, 65 %, 32768 MiB, 1736 MiB, 30759 MiB, 262.76 W, 60
2026/06/18 12:15:48.318, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 205.97 W, 60
2026/06/18 12:15:49.320, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 247.45 W, 60
2026/06/18 12:15:50.321, 0, Tesla V100-SXM2-32GB, 5 %, 3 %, 32768 MiB, 1736 MiB, 30759 MiB, 233.89 W, 59
2026/06/18 12:15:51.323, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 226.25 W, 60
2026/06/18 12:15:52.324, 0, Tesla V100-SXM2-32GB, 91 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 234.38 W, 60
2026/06/18 12:15:53.326, 0, Tesla V100-SXM2-32GB, 91 %, 65 %, 32768 MiB, 1736 MiB, 30759 MiB, 252.99 W, 60
2026/06/18 12:15:54.328, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 249.49 W, 61
2026/06/18 12:15:55.330, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 231.04 W, 61
2026/06/18 12:15:56.332, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 265.58 W, 61
2026/06/18 12:15:57.335, 0, Tesla V100-SXM2-32GB, 90 %, 65 %, 32768 MiB, 1736 MiB, 30759 MiB, 241.54 W, 61
2026/06/18 12:15:58.337, 0, Tesla V100-SXM2-32GB, 43 %, 27 %, 32768 MiB, 1736 MiB, 30759 MiB, 124.19 W, 59
2026/06/18 12:15:59.339, 0, Tesla V100-SXM2-32GB, 42 %, 30 %, 32768 MiB, 1736 MiB, 30759 MiB, 215.78 W, 59
2026/06/18 12:16:00.341, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 244.39 W, 60
2026/06/18 12:16:01.343, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 249.32 W, 60
2026/06/18 12:16:02.345, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 239.63 W, 61
2026/06/18 12:16:03.347, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 250.89 W, 61
2026/06/18 12:16:04.349, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 224.39 W, 61
2026/06/18 12:16:05.352, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 250.58 W, 61
2026/06/18 12:16:06.353, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 241.68 W, 61
2026/06/18 12:16:07.355, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 138.75 W, 60
2026/06/18 12:16:08.357, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 210.08 W, 61
2026/06/18 12:16:09.359, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 251.90 W, 61
2026/06/18 12:16:10.361, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 244.88 W, 61
2026/06/18 12:16:11.363, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 234.38 W, 61
2026/06/18 12:16:12.365, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 249.79 W, 61
2026/06/18 12:16:13.367, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 223.08 W, 61
2026/06/18 12:16:14.369, 0, Tesla V100-SXM2-32GB, 37 %, 24 %, 32768 MiB, 1736 MiB, 30759 MiB, 106.61 W, 59
2026/06/18 12:16:15.370, 0, Tesla V100-SXM2-32GB, 1 %, 0 %, 32768 MiB, 1736 MiB, 30759 MiB, 74.34 W, 56
2026/06/18 12:16:16.373, 0, Tesla V100-SXM2-32GB, 91 %, 65 %, 32768 MiB, 1736 MiB, 30759 MiB, 263.94 W, 60
2026/06/18 12:16:17.375, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 219.96 W, 61
2026/06/18 12:16:18.377, 0, Tesla V100-SXM2-32GB, 26 %, 19 %, 32768 MiB, 1736 MiB, 30759 MiB, 224.28 W, 58
2026/06/18 12:16:19.379, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 234.69 W, 61
2026/06/18 12:16:20.381, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 257.67 W, 61
2026/06/18 12:16:21.384, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 229.41 W, 61
2026/06/18 12:16:22.387, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 253.05 W, 61
2026/06/18 12:16:23.389, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 207.68 W, 61
2026/06/18 12:16:24.390, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 252.71 W, 61
2026/06/18 12:16:25.393, 0, Tesla V100-SXM2-32GB, 68 %, 49 %, 32768 MiB, 1736 MiB, 30759 MiB, 75.60 W, 58
2026/06/18 12:16:26.395, 0, Tesla V100-SXM2-32GB, 68 %, 49 %, 32768 MiB, 1736 MiB, 30759 MiB, 212.42 W, 60
2026/06/18 12:16:27.397, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 215.83 W, 61
2026/06/18 12:16:28.399, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 250.66 W, 61
2026/06/18 12:16:29.400, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 241.08 W, 61
2026/06/18 12:16:30.403, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 237.56 W, 62
2026/06/18 12:16:31.404, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 241.72 W, 62
2026/06/18 12:16:32.405, 0, Tesla V100-SXM2-32GB, 56 %, 35 %, 32768 MiB, 1736 MiB, 30759 MiB, 75.63 W, 58
2026/06/18 12:16:33.407, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 246.18 W, 60
2026/06/18 12:16:34.408, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 216.46 W, 61
2026/06/18 12:16:35.410, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 247.76 W, 61
2026/06/18 12:16:36.411, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 241.70 W, 61
2026/06/18 12:16:37.412, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 233.58 W, 61
2026/06/18 12:16:38.414, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 260.67 W, 61
2026/06/18 12:16:39.415, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 214.16 W, 62
2026/06/18 12:16:40.417, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 251.22 W, 62
2026/06/18 12:16:41.418, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 234.07 W, 62
2026/06/18 12:16:42.419, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 244.09 W, 62
2026/06/18 12:16:43.421, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 267.78 W, 62
2026/06/18 12:16:44.422, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 211.82 W, 62
2026/06/18 12:16:45.427, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 252.04 W, 62
2026/06/18 12:16:46.429, 0, Tesla V100-SXM2-32GB, 23 %, 16 %, 32768 MiB, 1736 MiB, 30759 MiB, 237.56 W, 60
2026/06/18 12:16:47.431, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 231.82 W, 61
2026/06/18 12:16:48.433, 0, Tesla V100-SXM2-32GB, 39 %, 25 %, 32768 MiB, 1736 MiB, 30759 MiB, 162.58 W, 59
2026/06/18 12:16:49.435, 0, Tesla V100-SXM2-32GB, 5 %, 0 %, 32768 MiB, 1736 MiB, 30759 MiB, 73.52 W, 57
2026/06/18 12:16:50.437, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 250.15 W, 61
2026/06/18 12:16:51.438, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 197.22 W, 61
2026/06/18 12:16:52.439, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 244.10 W, 61
2026/06/18 12:16:53.441, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 248.41 W, 61
2026/06/18 12:16:54.442, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 226.90 W, 61
2026/06/18 12:16:55.444, 0, Tesla V100-SXM2-32GB, 80 %, 58 %, 32768 MiB, 1736 MiB, 30759 MiB, 76.26 W, 59
2026/06/18 12:16:56.445, 0, Tesla V100-SXM2-32GB, 23 %, 16 %, 32768 MiB, 1736 MiB, 30759 MiB, 247.95 W, 59
2026/06/18 12:16:57.446, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 211.18 W, 61
2026/06/18 12:16:58.448, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 236.61 W, 62
2026/06/18 12:16:59.449, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 262.28 W, 62
2026/06/18 12:17:00.451, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 228.64 W, 62
2026/06/18 12:17:01.452, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 249.20 W, 62
2026/06/18 12:17:02.454, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 246.64 W, 62
2026/06/18 12:17:03.455, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 238.36 W, 62
2026/06/18 12:17:04.457, 0, Tesla V100-SXM2-32GB, 91 %, 65 %, 32768 MiB, 1736 MiB, 30759 MiB, 237.25 W, 62
2026/06/18 12:17:05.459, 0, Tesla V100-SXM2-32GB, 37 %, 23 %, 32768 MiB, 1736 MiB, 30759 MiB, 110.30 W, 60
2026/06/18 12:17:06.461, 0, Tesla V100-SXM2-32GB, 91 %, 65 %, 32768 MiB, 1736 MiB, 30759 MiB, 266.17 W, 61
2026/06/18 12:17:07.464, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 217.94 W, 62
2026/06/18 12:17:08.467, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 245.38 W, 62
2026/06/18 12:17:09.469, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 240.11 W, 62
2026/06/18 12:17:10.472, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 238.84 W, 62
2026/06/18 12:17:11.473, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 249.51 W, 62
2026/06/18 12:17:12.476, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 237.09 W, 62
2026/06/18 12:17:13.478, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 246.64 W, 62
2026/06/18 12:17:14.480, 0, Tesla V100-SXM2-32GB, 69 %, 49 %, 32768 MiB, 1736 MiB, 30759 MiB, 76.69 W, 60
2026/06/18 12:17:15.481, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 247.80 W, 62
2026/06/18 12:17:16.483, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 244.59 W, 62
2026/06/18 12:17:17.484, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 228.62 W, 63
2026/06/18 12:17:18.486, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 244.58 W, 63
2026/06/18 12:17:19.487, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 249.51 W, 63
2026/06/18 12:17:20.490, 0, Tesla V100-SXM2-32GB, 91 %, 65 %, 32768 MiB, 1736 MiB, 30759 MiB, 244.09 W, 63
2026/06/18 12:17:21.492, 0, Tesla V100-SXM2-32GB, 41 %, 26 %, 32768 MiB, 1736 MiB, 30759 MiB, 81.77 W, 60
2026/06/18 12:17:22.493, 0, Tesla V100-SXM2-32GB, 62 %, 44 %, 32768 MiB, 1736 MiB, 30759 MiB, 262.58 W, 61
2026/06/18 12:17:23.495, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 205.22 W, 62
2026/06/18 12:17:24.497, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 239.32 W, 62
2026/06/18 12:17:25.499, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 256.16 W, 62
2026/06/18 12:17:26.501, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 196.26 W, 63
2026/06/18 12:17:27.504, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 247.41 W, 63
2026/06/18 12:17:28.506, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 236.13 W, 63
2026/06/18 12:17:29.508, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 245.84 W, 63
2026/06/18 12:17:30.510, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 251.56 W, 63
2026/06/18 12:17:31.512, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 233.27 W, 63
2026/06/18 12:17:32.514, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 259.98 W, 63
2026/06/18 12:17:33.516, 0, Tesla V100-SXM2-32GB, 93 %, 67 %, 32768 MiB, 1736 MiB, 30759 MiB, 233.43 W, 63
2026/06/18 12:17:34.518, 0, Tesla V100-SXM2-32GB, 92 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 256.51 W, 63
2026/06/18 12:17:35.521, 0, Tesla V100-SXM2-32GB, 93 %, 66 %, 32768 MiB, 1736 MiB, 30759 MiB, 243.91 W, 63
2026/06/18 12:17:36.524, 0, Tesla V100-SXM2-32GB, 91 %, 65 %, 32768 MiB, 1736 MiB, 30759 MiB, 240.90 W, 63
2026/06/18 12:17:37.527, 0, Tesla V100-SXM2-32GB, 43 %, 27 %, 32768 MiB, 1736 MiB, 30759 MiB, 227.08 W, 61
2026/06/18 12:17:38.529, 0, Tesla V100-SXM2-32GB, 3 %, 0 %, 32768 MiB, 1736 MiB, 30759 MiB, 107.76 W, 58
2026/06/18 12:17:39.530, 0, Tesla V100-SXM2-32GB, 42 %, 27 %, 32768 MiB, 1736 MiB, 30759 MiB, 77.30 W, 59
2026/06/18 12:17:40.531, 0, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 1736 MiB, 30759 MiB, 74.90 W, 58
