timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB], memory.free [MiB], power.draw [W], temperature.gpu
2026/06/18 12:26:38.361, 0, Tesla V100-SXM2-32GB, 96 %, 60 %, 32768 MiB, 4840 MiB, 27655 MiB, 259.02 W, 67
2026/06/18 12:26:39.363, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 262.18 W, 67
2026/06/18 12:26:40.364, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 260.75 W, 67
2026/06/18 12:26:41.366, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 261.53 W, 68
2026/06/18 12:26:42.367, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 257.42 W, 67
2026/06/18 12:26:43.369, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 262.66 W, 68
2026/06/18 12:26:44.370, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 263.61 W, 68
2026/06/18 12:26:45.372, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 249.49 W, 67
2026/06/18 12:26:46.373, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 265.04 W, 68
2026/06/18 12:26:47.374, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 263.49 W, 68
2026/06/18 12:26:48.376, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 247.74 W, 67
2026/06/18 12:26:49.377, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 266.11 W, 68
2026/06/18 12:26:50.379, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 268.74 W, 68
2026/06/18 12:26:51.380, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 240.59 W, 68
2026/06/18 12:26:52.382, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 265.82 W, 68
2026/06/18 12:26:53.383, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 261.88 W, 68
2026/06/18 12:26:54.385, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 228.35 W, 67
2026/06/18 12:26:55.386, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 264.55 W, 68
2026/06/18 12:26:56.387, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 258.76 W, 68
2026/06/18 12:26:57.389, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 218.93 W, 68
2026/06/18 12:26:58.390, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 275.05 W, 68
2026/06/18 12:26:59.392, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 254.08 W, 68
2026/06/18 12:27:00.393, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 263.14 W, 68
2026/06/18 12:27:01.395, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 268.38 W, 68
2026/06/18 12:27:02.397, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 262.84 W, 68
2026/06/18 12:27:03.399, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 262.96 W, 68
2026/06/18 12:27:04.401, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 266.17 W, 68
2026/06/18 12:27:05.403, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 252.82 W, 68
2026/06/18 12:27:06.405, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 258.85 W, 68
2026/06/18 12:27:07.407, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 265.52 W, 68
2026/06/18 12:27:08.410, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 264.09 W, 68
2026/06/18 12:27:09.412, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 258.55 W, 68
2026/06/18 12:27:10.413, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 266.47 W, 68
2026/06/18 12:27:11.415, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 264.92 W, 68
2026/06/18 12:27:12.418, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 263.79 W, 68
2026/06/18 12:27:13.420, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 261.05 W, 68
2026/06/18 12:27:14.421, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 255.21 W, 68
2026/06/18 12:27:15.423, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 267.19 W, 68
2026/06/18 12:27:16.425, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 249.65 W, 68
2026/06/18 12:27:17.428, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 268.08 W, 68
2026/06/18 12:27:18.430, 0, Tesla V100-SXM2-32GB, 88 %, 53 %, 32768 MiB, 4840 MiB, 27655 MiB, 254.04 W, 68
2026/06/18 12:27:19.431, 0, Tesla V100-SXM2-32GB, 76 %, 45 %, 32768 MiB, 4840 MiB, 27655 MiB, 265.26 W, 67
2026/06/18 12:27:20.433, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 256.71 W, 68
2026/06/18 12:27:21.435, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 265.99 W, 68
2026/06/18 12:27:22.438, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 268.85 W, 68
2026/06/18 12:27:23.440, 0, Tesla V100-SXM2-32GB, 96 %, 57 %, 32768 MiB, 4840 MiB, 27655 MiB, 256.77 W, 68
2026/06/18 12:27:24.442, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 263.67 W, 68
2026/06/18 12:27:25.444, 0, Tesla V100-SXM2-32GB, 96 %, 60 %, 32768 MiB, 4840 MiB, 27655 MiB, 267.90 W, 68
2026/06/18 12:27:26.446, 0, Tesla V100-SXM2-32GB, 96 %, 57 %, 32768 MiB, 4840 MiB, 27655 MiB, 256.64 W, 68
2026/06/18 12:27:27.448, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 262.84 W, 68
2026/06/18 12:27:28.450, 0, Tesla V100-SXM2-32GB, 96 %, 60 %, 32768 MiB, 4840 MiB, 27655 MiB, 264.74 W, 68
2026/06/18 12:27:29.452, 0, Tesla V100-SXM2-32GB, 96 %, 57 %, 32768 MiB, 4840 MiB, 27655 MiB, 269.87 W, 68
2026/06/18 12:27:30.454, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 266.17 W, 68
2026/06/18 12:27:31.457, 0, Tesla V100-SXM2-32GB, 95 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 262.84 W, 68
2026/06/18 12:27:32.459, 0, Tesla V100-SXM2-32GB, 96 %, 57 %, 32768 MiB, 4840 MiB, 27655 MiB, 265.22 W, 68
2026/06/18 12:27:33.462, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 264.21 W, 68
2026/06/18 12:27:34.464, 0, Tesla V100-SXM2-32GB, 95 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 262.36 W, 68
2026/06/18 12:27:35.466, 0, Tesla V100-SXM2-32GB, 96 %, 57 %, 32768 MiB, 4840 MiB, 27655 MiB, 255.34 W, 68
2026/06/18 12:27:36.468, 0, Tesla V100-SXM2-32GB, 95 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 264.44 W, 68
2026/06/18 12:27:37.470, 0, Tesla V100-SXM2-32GB, 95 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 260.28 W, 68
2026/06/18 12:27:38.472, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 269.21 W, 68
2026/06/18 12:27:39.474, 0, Tesla V100-SXM2-32GB, 89 %, 54 %, 32768 MiB, 4840 MiB, 27655 MiB, 256.13 W, 68
2026/06/18 12:27:40.476, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 261.24 W, 67
2026/06/18 12:27:41.479, 0, Tesla V100-SXM2-32GB, 26 %, 19 %, 32768 MiB, 4840 MiB, 27655 MiB, 248.78 W, 64
2026/06/18 12:27:42.481, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 254.46 W, 68
2026/06/18 12:27:43.482, 0, Tesla V100-SXM2-32GB, 95 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 259.02 W, 68
2026/06/18 12:27:44.484, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 261.71 W, 68
2026/06/18 12:27:45.485, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 254.25 W, 68
2026/06/18 12:27:46.487, 0, Tesla V100-SXM2-32GB, 71 %, 35 %, 32768 MiB, 4840 MiB, 27655 MiB, 275.12 W, 67
2026/06/18 12:27:47.488, 0, Tesla V100-SXM2-32GB, 99 %, 57 %, 32768 MiB, 4840 MiB, 27655 MiB, 251.50 W, 68
2026/06/18 12:27:48.490, 0, Tesla V100-SXM2-32GB, 99 %, 56 %, 32768 MiB, 4840 MiB, 27655 MiB, 261.71 W, 67
2026/06/18 12:27:49.491, 0, Tesla V100-SXM2-32GB, 99 %, 54 %, 32768 MiB, 4840 MiB, 27655 MiB, 254.08 W, 67
2026/06/18 12:27:50.493, 0, Tesla V100-SXM2-32GB, 8 %, 0 %, 32768 MiB, 4840 MiB, 27655 MiB, 80.76 W, 62
2026/06/18 12:27:51.494, 0, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 4840 MiB, 27655 MiB, 76.57 W, 61
2026/06/18 12:27:52.497, 0, Tesla V100-SXM2-32GB, 8 %, 0 %, 32768 MiB, 4840 MiB, 27655 MiB, 75.93 W, 60
2026/06/18 12:27:53.499, 0, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 4840 MiB, 27655 MiB, 63.42 W, 59
2026/06/18 12:27:54.501, 0, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 4840 MiB, 27655 MiB, 62.81 W, 58
2026/06/18 12:27:55.503, 0, Tesla V100-SXM2-32GB, 0 %, 0 %, 32768 MiB, 4840 MiB, 27655 MiB, 62.41 W, 57
2026/06/18 12:27:56.505, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 236.61 W, 62
2026/06/18 12:27:57.506, 0, Tesla V100-SXM2-32GB, 95 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 252.99 W, 63
2026/06/18 12:27:58.508, 0, Tesla V100-SXM2-32GB, 96 %, 57 %, 32768 MiB, 4840 MiB, 27655 MiB, 257.94 W, 64
2026/06/18 12:27:59.509, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 228.03 W, 63
2026/06/18 12:28:00.511, 0, Tesla V100-SXM2-32GB, 95 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 253.61 W, 64
2026/06/18 12:28:01.512, 0, Tesla V100-SXM2-32GB, 96 %, 57 %, 32768 MiB, 4840 MiB, 27655 MiB, 247.41 W, 64
2026/06/18 12:28:02.513, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 217.65 W, 64
2026/06/18 12:28:03.515, 0, Tesla V100-SXM2-32GB, 95 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 269.99 W, 64
2026/06/18 12:28:04.516, 0, Tesla V100-SXM2-32GB, 96 %, 57 %, 32768 MiB, 4840 MiB, 27655 MiB, 246.15 W, 64
2026/06/18 12:28:05.518, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 244.72 W, 63
2026/06/18 12:28:06.519, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 269.99 W, 63
2026/06/18 12:28:07.521, 0, Tesla V100-SXM2-32GB, 96 %, 57 %, 32768 MiB, 4840 MiB, 27655 MiB, 256.16 W, 64
2026/06/18 12:28:08.522, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 251.70 W, 64
2026/06/18 12:28:09.523, 0, Tesla V100-SXM2-32GB, 42 %, 28 %, 32768 MiB, 4840 MiB, 27655 MiB, 258.88 W, 63
2026/06/18 12:28:10.525, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 260.32 W, 63
2026/06/18 12:28:11.526, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 262.46 W, 64
2026/06/18 12:28:12.528, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 246.46 W, 63
2026/06/18 12:28:13.529, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 259.20 W, 64
2026/06/18 12:28:14.531, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 264.78 W, 64
2026/06/18 12:28:15.532, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 215.73 W, 64
2026/06/18 12:28:16.534, 0, Tesla V100-SXM2-32GB, 95 %, 57 %, 32768 MiB, 4840 MiB, 27655 MiB, 266.39 W, 64
2026/06/18 12:28:17.536, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 259.05 W, 64
2026/06/18 12:28:18.538, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 222.66 W, 64
2026/06/18 12:28:19.540, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 269.10 W, 64
2026/06/18 12:28:20.541, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 257.09 W, 65
2026/06/18 12:28:21.544, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 257.30 W, 65
2026/06/18 12:28:22.546, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 269.94 W, 64
2026/06/18 12:28:23.548, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 251.16 W, 65
2026/06/18 12:28:24.549, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 262.68 W, 65
2026/06/18 12:28:25.552, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 262.38 W, 65
2026/06/18 12:28:26.554, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 249.89 W, 65
2026/06/18 12:28:27.556, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 264.47 W, 65
2026/06/18 12:28:28.557, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 263.69 W, 65
2026/06/18 12:28:29.559, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 260.80 W, 65
2026/06/18 12:28:30.561, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 256.61 W, 65
2026/06/18 12:28:31.564, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 259.97 W, 65
2026/06/18 12:28:32.567, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 269.33 W, 65
2026/06/18 12:28:33.568, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 259.18 W, 65
2026/06/18 12:28:34.569, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 236.60 W, 65
2026/06/18 12:28:35.572, 0, Tesla V100-SXM2-32GB, 96 %, 57 %, 32768 MiB, 4840 MiB, 27655 MiB, 262.38 W, 66
2026/06/18 12:28:36.574, 0, Tesla V100-SXM2-32GB, 95 %, 57 %, 32768 MiB, 4840 MiB, 27655 MiB, 250.53 W, 66
2026/06/18 12:28:37.576, 0, Tesla V100-SXM2-32GB, 94 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 202.87 W, 66
2026/06/18 12:28:38.577, 0, Tesla V100-SXM2-32GB, 96 %, 57 %, 32768 MiB, 4840 MiB, 27655 MiB, 272.16 W, 66
2026/06/18 12:28:39.579, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 261.76 W, 66
2026/06/18 12:28:40.582, 0, Tesla V100-SXM2-32GB, 95 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 246.21 W, 66
2026/06/18 12:28:41.583, 0, Tesla V100-SXM2-32GB, 96 %, 57 %, 32768 MiB, 4840 MiB, 27655 MiB, 270.72 W, 66
2026/06/18 12:28:42.585, 0, Tesla V100-SXM2-32GB, 95 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 261.59 W, 66
2026/06/18 12:28:43.587, 0, Tesla V100-SXM2-32GB, 96 %, 60 %, 32768 MiB, 4840 MiB, 27655 MiB, 255.99 W, 66
2026/06/18 12:28:44.589, 0, Tesla V100-SXM2-32GB, 96 %, 57 %, 32768 MiB, 4840 MiB, 27655 MiB, 255.82 W, 66
2026/06/18 12:28:45.590, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 263.99 W, 66
2026/06/18 12:28:46.592, 0, Tesla V100-SXM2-32GB, 96 %, 60 %, 32768 MiB, 4840 MiB, 27655 MiB, 252.60 W, 66
2026/06/18 12:28:47.593, 0, Tesla V100-SXM2-32GB, 96 %, 57 %, 32768 MiB, 4840 MiB, 27655 MiB, 260.45 W, 66
2026/06/18 12:28:48.595, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 259.84 W, 66
2026/06/18 12:28:49.596, 0, Tesla V100-SXM2-32GB, 96 %, 57 %, 32768 MiB, 4840 MiB, 27655 MiB, 261.11 W, 66
2026/06/18 12:28:50.598, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 240.12 W, 66
2026/06/18 12:28:51.599, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 258.05 W, 66
2026/06/18 12:28:52.601, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 261.59 W, 67
2026/06/18 12:28:53.602, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 231.77 W, 66
2026/06/18 12:28:54.603, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 262.55 W, 66
2026/06/18 12:28:55.605, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 263.69 W, 67
2026/06/18 12:28:56.607, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 224.55 W, 67
2026/06/18 12:28:57.608, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 280.04 W, 67
2026/06/18 12:28:58.609, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 259.36 W, 67
2026/06/18 12:28:59.611, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 239.48 W, 67
2026/06/18 12:29:00.612, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 269.70 W, 67
2026/06/18 12:29:01.614, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 252.46 W, 67
2026/06/18 12:29:02.616, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 260.80 W, 67
2026/06/18 12:29:03.618, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 269.94 W, 67
2026/06/18 12:29:04.620, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 249.57 W, 67
2026/06/18 12:29:05.622, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 257.78 W, 67
2026/06/18 12:29:06.624, 0, Tesla V100-SXM2-32GB, 96 %, 60 %, 32768 MiB, 4840 MiB, 27655 MiB, 227.79 W, 66
2026/06/18 12:29:07.626, 0, Tesla V100-SXM2-32GB, 29 %, 17 %, 32768 MiB, 4840 MiB, 27655 MiB, 264.80 W, 64
2026/06/18 12:29:08.628, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 263.86 W, 67
2026/06/18 12:29:09.630, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 203.36 W, 67
2026/06/18 12:29:10.632, 0, Tesla V100-SXM2-32GB, 96 %, 57 %, 32768 MiB, 4840 MiB, 27655 MiB, 270.24 W, 67
2026/06/18 12:29:11.634, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 258.74 W, 67
2026/06/18 12:29:12.636, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 246.85 W, 67
2026/06/18 12:29:13.638, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 273.60 W, 67
2026/06/18 12:29:14.640, 0, Tesla V100-SXM2-32GB, 95 %, 57 %, 32768 MiB, 4840 MiB, 27655 MiB, 250.05 W, 67
2026/06/18 12:29:15.642, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 254.07 W, 67
2026/06/18 12:29:16.645, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 267.84 W, 67
2026/06/18 12:29:17.647, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 252.14 W, 67
2026/06/18 12:29:18.649, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 260.15 W, 67
2026/06/18 12:29:19.650, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 261.11 W, 67
2026/06/18 12:29:20.652, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 253.73 W, 67
2026/06/18 12:29:21.653, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 254.86 W, 67
2026/06/18 12:29:22.654, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 246.85 W, 67
2026/06/18 12:29:23.656, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 255.82 W, 67
2026/06/18 12:29:24.657, 0, Tesla V100-SXM2-32GB, 96 %, 59 %, 32768 MiB, 4840 MiB, 27655 MiB, 265.61 W, 67
2026/06/18 12:29:25.659, 0, Tesla V100-SXM2-32GB, 95 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 261.45 W, 67
2026/06/18 12:29:26.660, 0, Tesla V100-SXM2-32GB, 96 %, 57 %, 32768 MiB, 4840 MiB, 27655 MiB, 268.14 W, 67
2026/06/18 12:29:27.662, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 250.85 W, 67
2026/06/18 12:29:28.663, 0, Tesla V100-SXM2-32GB, 94 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 265.91 W, 67
2026/06/18 12:29:29.664, 0, Tesla V100-SXM2-32GB, 96 %, 57 %, 32768 MiB, 4840 MiB, 27655 MiB, 266.09 W, 67
2026/06/18 12:29:30.666, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 253.90 W, 67
2026/06/18 12:29:31.667, 0, Tesla V100-SXM2-32GB, 95 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 258.05 W, 67
2026/06/18 12:29:32.669, 0, Tesla V100-SXM2-32GB, 96 %, 57 %, 32768 MiB, 4840 MiB, 27655 MiB, 255.03 W, 67
2026/06/18 12:29:33.670, 0, Tesla V100-SXM2-32GB, 96 %, 58 %, 32768 MiB, 4840 MiB, 27655 MiB, 256.30 W, 67
2026/06/18 12:29:34.672, 0, Tesla V100-SXM2-32GB, 96 %, 60 %, 32768 MiB, 4840 MiB, 27655 MiB, 261.89 W, 67
2026/06/18 12:29:35.673, 0, Tesla V100-SXM2-32GB, 96 %, 57 %, 32768 MiB, 4840 MiB, 27655 MiB, 236.27 W, 67
