job_id,experiment_name,model_name,epoch,step,batch_size,num_workers,cpus_per_task,loss,top1,top5,data_time_sec,compute_time_sec,step_time_sec,samples_per_sec,torch_mem_allocated_mb,torch_mem_reserved_mb,torch_max_mem_allocated_mb,torch_max_mem_reserved_mb
1151,resnet101_bs64_workers4_cpus4,resnet101,1,118,64,4,4,4.595168,0.0,4.6875,0.000376,0.107972,0.108348,590.6899,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,119,64,4,4,4.656983,3.125,10.9375,0.000213,0.108112,0.108325,590.8152,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,120,64,4,4,4.568128,3.125,7.8125,0.000303,0.1081,0.108403,590.3893,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,121,64,4,4,4.655086,0.0,7.8125,0.000168,0.108255,0.108423,590.2783,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,122,64,4,4,4.658566,0.0,1.5625,0.000429,0.107876,0.108304,590.9268,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,123,64,4,4,4.570666,0.0,3.125,0.000293,0.107789,0.108082,592.1445,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,124,64,4,4,4.595697,0.0,4.6875,0.000292,0.108015,0.108306,590.9163,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,125,64,4,4,4.606606,1.5625,3.125,0.000285,0.108036,0.108321,590.8352,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,126,64,4,4,4.546373,4.6875,7.8125,0.00018,0.108035,0.108215,591.4164,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,127,64,4,4,4.596429,0.0,6.25,0.000187,0.108132,0.108319,590.8498,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,128,64,4,4,4.605802,1.5625,6.25,0.000236,0.108013,0.108249,591.2279,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,129,64,4,4,4.55832,4.6875,12.5,0.000285,0.107932,0.108217,591.4063,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,130,64,4,4,4.571487,1.5625,12.5,0.000522,0.108337,0.108859,587.9187,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,131,64,4,4,4.555048,3.125,6.25,0.000178,0.108264,0.108442,590.1787,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,132,64,4,4,4.517848,1.5625,4.6875,0.000254,0.107861,0.108115,591.9609,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,133,64,4,4,4.54652,3.125,9.375,0.000315,0.107908,0.108223,591.3735,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,134,64,4,4,4.650139,0.0,6.25,0.000298,0.108159,0.108457,590.094,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,135,64,4,4,4.592479,0.0,4.6875,0.000313,0.107943,0.108255,591.1955,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,136,64,4,4,4.586136,1.5625,12.5,0.000287,0.108059,0.108346,590.6991,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,137,64,4,4,4.607702,0.0,3.125,0.000324,0.10801,0.108334,590.7668,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,138,64,4,4,4.554399,4.6875,7.8125,0.000274,0.107904,0.108178,591.6182,347.9941,3056.0,2780.9321,3056.0
1151,resnet101_bs64_workers4_cpus4,resnet101,1,139,64,4,4,4.609999,1.5625,7.8125,0.000307,0.108092,0.108399,590.4126,347.9941,3056.0,2780.9321,3056.0
